scenario,load_level,f_line,f_location,f_duration,iter_time
scenario_7868,1.05,Line 16 - 17.ElmLne,20,0.18,8.720312899997225
scenario_7869,1.05,Line 16 - 17.ElmLne,20,0.2,8.683139799992205
scenario_7870,1.05,Line 16 - 17.ElmLne,20,0.25,10.608815200001118
scenario_7871,1.05,Line 16 - 17.ElmLne,50,0.1,8.626173900003778
scenario_7872,1.05,Line 16 - 17.ElmLne,50,0.15,8.673314899991965
scenario_7873,1.05,Line 16 - 17.ElmLne,50,0.18,8.704209999996237
scenario_7874,1.05,Line 16 - 17.ElmLne,50,0.2,8.776704099989729
scenario_7875,1.05,Line 16 - 17.ElmLne,50,0.25,10.513980199990328
scenario_7876,1.05,Line 16 - 17.ElmLne,80,0.1,8.670008499990217
scenario_7877,1.05,Line 16 - 17.ElmLne,80,0.15,8.642836599989096
scenario_7878,1.05,Line 16 - 17.ElmLne,80,0.18,8.78061999999045
scenario_7879,1.05,Line 16 - 17.ElmLne,80,0.2,8.804574699999648
scenario_7880,1.05,Line 16 - 17.ElmLne,80,0.25,10.62784190000093
scenario_7881,1.05,Line 16 - 19.ElmLne,0,0.1,8.598361600001226
scenario_7882,1.05,Line 16 - 19.ElmLne,0,0.15,8.755178600011277
scenario_7883,1.05,Line 16 - 19.ElmLne,0,0.18,8.741402000014205
scenario_7884,1.05,Line 16 - 19.ElmLne,0,0.2,8.800063800008502
scenario_7885,1.05,Line 16 - 19.ElmLne,0,0.25,8.729463800002122
scenario_7886,1.05,Line 16 - 19.ElmLne,20,0.1,8.710149099992123
scenario_7887,1.05,Line 16 - 19.ElmLne,20,0.15,8.794922200002475
scenario_7888,1.05,Line 16 - 19.ElmLne,20,0.18,8.617841700004647
scenario_7889,1.05,Line 16 - 19.ElmLne,20,0.2,8.784659299999475
scenario_7890,1.05,Line 16 - 19.ElmLne,20,0.25,8.704203800007235
scenario_7891,1.05,Line 16 - 19.ElmLne,50,0.1,8.734377300002961
scenario_7892,1.05,Line 16 - 19.ElmLne,50,0.15,8.698323999997228
scenario_7893,1.05,Line 16 - 19.ElmLne,50,0.18,8.792548400000669
scenario_7894,1.05,Line 16 - 19.ElmLne,50,0.2,8.712602999992669
scenario_7895,1.05,Line 16 - 19.ElmLne,50,0.25,8.810616299990215
scenario_7896,1.05,Line 16 - 19.ElmLne,80,0.1,8.690122200001497
scenario_7897,1.05,Line 16 - 19.ElmLne,80,0.15,8.64334759999474
scenario_7898,1.05,Line 16 - 19.ElmLne,80,0.18,8.805395000003045
scenario_7899,1.05,Line 16 - 19.ElmLne,80,0.2,8.717344099990441
scenario_7900,1.05,Line 16 - 19.ElmLne,80,0.25,8.75139940000372
scenario_7901,1.05,Line 16 - 21.ElmLne,0,0.1,8.738813800009666
scenario_7902,1.05,Line 16 - 21.ElmLne,0,0.15,8.969771900010528
scenario_7903,1.05,Line 16 - 21.ElmLne,0,0.18,8.672440100010135
scenario_7904,1.05,Line 16 - 21.ElmLne,0,0.2,8.792764099998749
scenario_7905,1.05,Line 16 - 21.ElmLne,0,0.25,10.135896399995545
scenario_7906,1.05,Line 16 - 21.ElmLne,20,0.1,8.816393700006302
scenario_7907,1.05,Line 16 - 21.ElmLne,20,0.15,8.758263399999123
scenario_7908,1.05,Line 16 - 21.ElmLne,20,0.18,8.718010500000673
scenario_7909,1.05,Line 16 - 21.ElmLne,20,0.2,8.727092699991772
scenario_7910,1.05,Line 16 - 21.ElmLne,20,0.25,10.148903799999971
scenario_7911,1.05,Line 16 - 21.ElmLne,50,0.1,8.662935600004857
scenario_7912,1.05,Line 16 - 21.ElmLne,50,0.15,8.739146799998707
scenario_7913,1.05,Line 16 - 21.ElmLne,50,0.18,8.752094900002703
scenario_7914,1.05,Line 16 - 21.ElmLne,50,0.2,8.933224199994584
scenario_7915,1.05,Line 16 - 21.ElmLne,50,0.25,10.103213800000958
scenario_7916,1.05,Line 16 - 21.ElmLne,80,0.1,8.646158400006243
scenario_7917,1.05,Line 16 - 21.ElmLne,80,0.15,8.747106499999063
scenario_7918,1.05,Line 16 - 21.ElmLne,80,0.18,8.752050800001598
scenario_7919,1.05,Line 16 - 21.ElmLne,80,0.2,8.862825000003795
scenario_7920,1.05,Line 16 - 21.ElmLne,80,0.25,10.145860000004177
scenario_7921,1.05,Line 16 - 24.ElmLne,0,0.1,8.566329599998426
scenario_7922,1.05,Line 16 - 24.ElmLne,0,0.15,8.718282000001636
scenario_7923,1.05,Line 16 - 24.ElmLne,0,0.18,8.754415200004587
scenario_7924,1.05,Line 16 - 24.ElmLne,0,0.2,8.835510799995973
scenario_7925,1.05,Line 16 - 24.ElmLne,0,0.25,8.746676599999773
scenario_7926,1.05,Line 16 - 24.ElmLne,20,0.1,8.6284897000005
scenario_7927,1.05,Line 16 - 24.ElmLne,20,0.15,8.717991500001517
scenario_7928,1.05,Line 16 - 24.ElmLne,20,0.18,8.805688099993858
scenario_7929,1.05,Line 16 - 24.ElmLne,20,0.2,8.913038300001062
scenario_7930,1.05,Line 16 - 24.ElmLne,20,0.25,9.023319200001424
scenario_7931,1.05,Line 16 - 24.ElmLne,50,0.1,8.90899179999542
scenario_7932,1.05,Line 16 - 24.ElmLne,50,0.15,8.887861499999417
scenario_7933,1.05,Line 16 - 24.ElmLne,50,0.18,8.864709399989806
scenario_7934,1.05,Line 16 - 24.ElmLne,50,0.2,8.891705300004105
scenario_7935,1.05,Line 16 - 24.ElmLne,50,0.25,8.927690700002131
scenario_7936,1.05,Line 16 - 24.ElmLne,80,0.1,8.781639600012568
scenario_7937,1.05,Line 16 - 24.ElmLne,80,0.15,8.785817800002405
scenario_7938,1.05,Line 16 - 24.ElmLne,80,0.18,8.84177830000408
scenario_7939,1.05,Line 16 - 24.ElmLne,80,0.2,8.836122100008652
scenario_7940,1.05,Line 16 - 24.ElmLne,80,0.25,8.926678099989658
scenario_7941,1.05,Line 17 - 18.ElmLne,0,0.1,8.631169700005557
scenario_7942,1.05,Line 17 - 18.ElmLne,0,0.15,8.621515099992394
scenario_7943,1.05,Line 17 - 18.ElmLne,0,0.18,8.776813499993295
scenario_7944,1.05,Line 17 - 18.ElmLne,0,0.2,8.893875000008848
scenario_7945,1.05,Line 17 - 18.ElmLne,0,0.25,8.714899999991758
scenario_7946,1.05,Line 17 - 18.ElmLne,20,0.1,8.636451599988504
scenario_7947,1.05,Line 17 - 18.ElmLne,20,0.15,8.744078599993372
scenario_7948,1.05,Line 17 - 18.ElmLne,20,0.18,8.707686000008835
scenario_7949,1.05,Line 17 - 18.ElmLne,20,0.2,8.810907299994142
scenario_7950,1.05,Line 17 - 18.ElmLne,20,0.25,8.743341099994723
scenario_7951,1.05,Line 17 - 18.ElmLne,50,0.1,8.734724399997503
scenario_7952,1.05,Line 17 - 18.ElmLne,50,0.15,8.826409299988882
scenario_7953,1.05,Line 17 - 18.ElmLne,50,0.18,8.809009299991885
scenario_7954,1.05,Line 17 - 18.ElmLne,50,0.2,8.785407699993812
scenario_7955,1.05,Line 17 - 18.ElmLne,50,0.25,8.906114199999138
scenario_7956,1.05,Line 17 - 18.ElmLne,80,0.1,8.714142099997844
scenario_7957,1.05,Line 17 - 18.ElmLne,80,0.15,8.691039099998306
scenario_7958,1.05,Line 17 - 18.ElmLne,80,0.18,8.848021400001016
scenario_7959,1.05,Line 17 - 18.ElmLne,80,0.2,8.806402300004265
scenario_7960,1.05,Line 17 - 18.ElmLne,80,0.25,9.002974700008053
scenario_7961,1.05,Line 17 - 27.ElmLne,0,0.1,8.947671699992497
scenario_7962,1.05,Line 17 - 27.ElmLne,0,0.15,8.77472289999423
scenario_7963,1.05,Line 17 - 27.ElmLne,0,0.18,8.750812900005258
scenario_7964,1.05,Line 17 - 27.ElmLne,0,0.2,8.796912500009057
scenario_7965,1.05,Line 17 - 27.ElmLne,0,0.25,8.739518700007466
scenario_7966,1.05,Line 17 - 27.ElmLne,20,0.1,8.657391300002928
scenario_7967,1.05,Line 17 - 27.ElmLne,20,0.15,8.776670299994294
scenario_7968,1.05,Line 17 - 27.ElmLne,20,0.18,8.794847599987406
scenario_7969,1.05,Line 17 - 27.ElmLne,20,0.2,8.879112499998882
scenario_7970,1.05,Line 17 - 27.ElmLne,20,0.25,8.88458699999319
scenario_7971,1.05,Line 17 - 27.ElmLne,50,0.1,8.798201199999312
scenario_7972,1.05,Line 17 - 27.ElmLne,50,0.15,8.830550500002573
scenario_7973,1.05,Line 17 - 27.ElmLne,50,0.18,8.682663200001116
scenario_7974,1.05,Line 17 - 27.ElmLne,50,0.2,8.765001199994003
scenario_7975,1.05,Line 17 - 27.ElmLne,50,0.25,8.880665499993484
scenario_7976,1.05,Line 17 - 27.ElmLne,80,0.1,8.843863000001875
scenario_7977,1.05,Line 17 - 27.ElmLne,80,0.15,8.777170200002729
scenario_7978,1.05,Line 17 - 27.ElmLne,80,0.18,8.855180899990955
scenario_7979,1.05,Line 17 - 27.ElmLne,80,0.2,8.800402999986545
scenario_7980,1.05,Line 17 - 27.ElmLne,80,0.25,8.802437300008023
scenario_7981,1.05,Line 21 - 22.ElmLne,0,0.1,8.873177100002067
scenario_7982,1.05,Line 21 - 22.ElmLne,0,0.15,10.469267599997693
scenario_7983,1.05,Line 21 - 22.ElmLne,0,0.18,10.278467000011005
scenario_7984,1.05,Line 21 - 22.ElmLne,0,0.2,10.256796100002248
scenario_7985,1.05,Line 21 - 22.ElmLne,0,0.25,10.408820399999968
scenario_7986,1.05,Line 21 - 22.ElmLne,20,0.1,8.649925699995947
scenario_7987,1.05,Line 21 - 22.ElmLne,20,0.15,10.273457199989934
scenario_7988,1.05,Line 21 - 22.ElmLne,20,0.18,10.34804759999679
scenario_7989,1.05,Line 21 - 22.ElmLne,20,0.2,10.1825189999945
scenario_7990,1.05,Line 21 - 22.ElmLne,20,0.25,10.270098199995118
scenario_7991,1.05,Line 21 - 22.ElmLne,50,0.1,8.82966380000289
scenario_7992,1.05,Line 21 - 22.ElmLne,50,0.15,10.203646599999047
scenario_7993,1.05,Line 21 - 22.ElmLne,50,0.18,10.295257099991431
scenario_7994,1.05,Line 21 - 22.ElmLne,50,0.2,10.249724000008428
scenario_7995,1.05,Line 21 - 22.ElmLne,50,0.25,10.272826900007203
scenario_7996,1.05,Line 21 - 22.ElmLne,80,0.1,8.743315100000473
scenario_7997,1.05,Line 21 - 22.ElmLne,80,0.15,10.282189000005019
scenario_7998,1.05,Line 21 - 22.ElmLne,80,0.18,10.238815799995791
scenario_7999,1.05,Line 21 - 22.ElmLne,80,0.2,10.258114800002659
scenario_8000,1.05,Line 21 - 22.ElmLne,80,0.25,10.377526600001147
scenario_8001,1.05,Line 22 - 23.ElmLne,0,0.1,8.819094199992833
scenario_8002,1.05,Line 22 - 23.ElmLne,0,0.15,8.778137000001152
scenario_8003,1.05,Line 22 - 23.ElmLne,0,0.18,8.949196100002155
scenario_8004,1.05,Line 22 - 23.ElmLne,0,0.2,8.920873999988544
scenario_8005,1.05,Line 22 - 23.ElmLne,0,0.25,10.336147099995287
scenario_8006,1.05,Line 22 - 23.ElmLne,20,0.1,8.854699699993944
scenario_8007,1.05,Line 22 - 23.ElmLne,20,0.15,8.759560099992086
scenario_8008,1.05,Line 22 - 23.ElmLne,20,0.18,8.87284670000372
scenario_8009,1.05,Line 22 - 23.ElmLne,20,0.2,8.921005199998035
scenario_8010,1.05,Line 22 - 23.ElmLne,20,0.25,10.355899200003478
scenario_8011,1.05,Line 22 - 23.ElmLne,50,0.1,8.658846000005724
scenario_8012,1.05,Line 22 - 23.ElmLne,50,0.15,8.799419799994212
scenario_8013,1.05,Line 22 - 23.ElmLne,50,0.18,8.754726799990749
scenario_8014,1.05,Line 22 - 23.ElmLne,50,0.2,8.754639799997676
scenario_8015,1.05,Line 22 - 23.ElmLne,50,0.25,10.264265099991462
scenario_8016,1.05,Line 22 - 23.ElmLne,80,0.1,8.668710099998862
scenario_8017,1.05,Line 22 - 23.ElmLne,80,0.15,8.780276499994216
scenario_8018,1.05,Line 22 - 23.ElmLne,80,0.18,8.796677600010298
scenario_8019,1.05,Line 22 - 23.ElmLne,80,0.2,8.759657899994636
scenario_8020,1.05,Line 22 - 23.ElmLne,80,0.25,10.395949700003257
scenario_8021,1.05,Line 23 - 24.ElmLne,0,0.1,8.806709800002864
scenario_8022,1.05,Line 23 - 24.ElmLne,0,0.15,8.718479699993622
scenario_8023,1.05,Line 23 - 24.ElmLne,0,0.18,8.753935400003684
scenario_8024,1.05,Line 23 - 24.ElmLne,0,0.2,8.76609489999828
scenario_8025,1.05,Line 23 - 24.ElmLne,0,0.25,8.704511599993566
scenario_8026,1.05,Line 23 - 24.ElmLne,20,0.1,8.715981900008046
scenario_8027,1.05,Line 23 - 24.ElmLne,20,0.15,8.743551299994579
scenario_8028,1.05,Line 23 - 24.ElmLne,20,0.18,9.022435599996243
scenario_8029,1.05,Line 23 - 24.ElmLne,20,0.2,8.898891700009699
scenario_8030,1.05,Line 23 - 24.ElmLne,20,0.25,8.832115500001237
scenario_8031,1.05,Line 23 - 24.ElmLne,50,0.1,8.807583000001614
scenario_8032,1.05,Line 23 - 24.ElmLne,50,0.15,8.892157299997052
scenario_8033,1.05,Line 23 - 24.ElmLne,50,0.18,8.88985340000363
scenario_8034,1.05,Line 23 - 24.ElmLne,50,0.2,8.90489050000906
scenario_8035,1.05,Line 23 - 24.ElmLne,50,0.25,8.856721799995285
scenario_8036,1.05,Line 23 - 24.ElmLne,80,0.1,8.905966399994213
scenario_8037,1.05,Line 23 - 24.ElmLne,80,0.15,8.890053399998578
scenario_8038,1.05,Line 23 - 24.ElmLne,80,0.18,8.928356600008556
scenario_8039,1.05,Line 23 - 24.ElmLne,80,0.2,9.020754199998919
scenario_8040,1.05,Line 23 - 24.ElmLne,80,0.25,8.933406700001797
scenario_8041,1.05,Line 25 - 26.ElmLne,0,0.1,8.882492899996578
scenario_8042,1.05,Line 25 - 26.ElmLne,0,0.15,8.824956900003599
scenario_8043,1.05,Line 25 - 26.ElmLne,0,0.18,8.863765300004161
scenario_8044,1.05,Line 25 - 26.ElmLne,0,0.2,8.81746540000313
scenario_8045,1.05,Line 25 - 26.ElmLne,0,0.25,8.879221199997119
scenario_8046,1.05,Line 25 - 26.ElmLne,20,0.1,8.745228900006623
scenario_8047,1.05,Line 25 - 26.ElmLne,20,0.15,8.834166800006642
scenario_8048,1.05,Line 25 - 26.ElmLne,20,0.18,8.779007899996941
scenario_8049,1.05,Line 25 - 26.ElmLne,20,0.2,8.939478900007089
scenario_8050,1.05,Line 25 - 26.ElmLne,20,0.25,8.774018500000238
scenario_8051,1.05,Line 25 - 26.ElmLne,50,0.1,8.896708499989472
scenario_8052,1.05,Line 25 - 26.ElmLne,50,0.15,8.894439900002908
scenario_8053,1.05,Line 25 - 26.ElmLne,50,0.18,8.875991700013401
scenario_8054,1.05,Line 25 - 26.ElmLne,50,0.2,8.880599399999483
scenario_8055,1.05,Line 25 - 26.ElmLne,50,0.25,8.867101600000751
scenario_8056,1.05,Line 25 - 26.ElmLne,80,0.1,8.787222300001304
scenario_8057,1.05,Line 25 - 26.ElmLne,80,0.15,8.970971399990958
scenario_8058,1.05,Line 25 - 26.ElmLne,80,0.18,8.821182900006534
scenario_8059,1.05,Line 25 - 26.ElmLne,80,0.2,8.736982999995234
scenario_8060,1.05,Line 25 - 26.ElmLne,80,0.25,8.925086400005966
scenario_8061,1.05,Line 26 - 27.ElmLne,0,0.1,8.826859499997227
scenario_8062,1.05,Line 26 - 27.ElmLne,0,0.15,8.870386499998858
scenario_8063,1.05,Line 26 - 27.ElmLne,0,0.18,8.893094600003678
scenario_8064,1.05,Line 26 - 27.ElmLne,0,0.2,8.96342589998676
scenario_8065,1.05,Line 26 - 27.ElmLne,0,0.25,8.953675299999304
scenario_8066,1.05,Line 26 - 27.ElmLne,20,0.1,8.987785199991777
scenario_8067,1.05,Line 26 - 27.ElmLne,20,0.15,8.781095999991521
scenario_8068,1.05,Line 26 - 27.ElmLne,20,0.18,8.940490200009663
scenario_8069,1.05,Line 26 - 27.ElmLne,20,0.2,8.872663300004206
scenario_8070,1.05,Line 26 - 27.ElmLne,20,0.25,8.945283600012772
scenario_8071,1.05,Line 26 - 27.ElmLne,50,0.1,8.78832570000668
scenario_8072,1.05,Line 26 - 27.ElmLne,50,0.15,8.78720790000807
scenario_8073,1.05,Line 26 - 27.ElmLne,50,0.18,8.863065600002301
scenario_8074,1.05,Line 26 - 27.ElmLne,50,0.2,8.982544099999359
scenario_8075,1.05,Line 26 - 27.ElmLne,50,0.25,8.865848400004325
scenario_8076,1.05,Line 26 - 27.ElmLne,80,0.1,8.780055800001719
scenario_8077,1.05,Line 26 - 27.ElmLne,80,0.15,8.86354510000092
scenario_8078,1.05,Line 26 - 27.ElmLne,80,0.18,8.868619399989257
scenario_8079,1.05,Line 26 - 27.ElmLne,80,0.2,8.806683599992539
scenario_8080,1.05,Line 26 - 27.ElmLne,80,0.25,9.003618500006269
scenario_8081,1.05,Line 26 - 28.ElmLne,0,0.1,8.82622829999309
scenario_8082,1.05,Line 26 - 28.ElmLne,0,0.15,8.87674920000427
scenario_8083,1.05,Line 26 - 28.ElmLne,0,0.18,8.733495599997696
scenario_8084,1.05,Line 26 - 28.ElmLne,0,0.2,8.753973400001996
scenario_8085,1.05,Line 26 - 28.ElmLne,0,0.25,9.016748800000641
scenario_8086,1.05,Line 26 - 28.ElmLne,20,0.1,8.803427799997735
scenario_8087,1.05,Line 26 - 28.ElmLne,20,0.15,8.814512800003286
scenario_8088,1.05,Line 26 - 28.ElmLne,20,0.18,8.747197600008803
scenario_8089,1.05,Line 26 - 28.ElmLne,20,0.2,8.820975700000417
scenario_8090,1.05,Line 26 - 28.ElmLne,20,0.25,8.860093399998732
scenario_8091,1.05,Line 26 - 28.ElmLne,50,0.1,8.867058900010306
scenario_8092,1.05,Line 26 - 28.ElmLne,50,0.15,8.862822000010055
scenario_8093,1.05,Line 26 - 28.ElmLne,50,0.18,8.787535299998126
scenario_8094,1.05,Line 26 - 28.ElmLne,50,0.2,8.77297040000849
scenario_8095,1.05,Line 26 - 28.ElmLne,50,0.25,8.910946500007412
scenario_8096,1.05,Line 26 - 28.ElmLne,80,0.1,8.862703900013003
scenario_8097,1.05,Line 26 - 28.ElmLne,80,0.15,8.807318699997268
scenario_8098,1.05,Line 26 - 28.ElmLne,80,0.18,8.87656540000171
scenario_8099,1.05,Line 26 - 28.ElmLne,80,0.2,8.929208899993682
scenario_8100,1.05,Line 26 - 28.ElmLne,80,0.25,8.89758140000049
scenario_8101,1.05,Line 26 - 29.ElmLne,0,0.1,8.844325600002776
scenario_8102,1.05,Line 26 - 29.ElmLne,0,0.15,8.883278799999971
scenario_8103,1.05,Line 26 - 29.ElmLne,0,0.18,8.857265699989512
scenario_8104,1.05,Line 26 - 29.ElmLne,0,0.2,8.90200289999484
scenario_8105,1.05,Line 26 - 29.ElmLne,0,0.25,9.742578999997932
scenario_8106,1.05,Line 26 - 29.ElmLne,20,0.1,8.794693799995002
scenario_8107,1.05,Line 26 - 29.ElmLne,20,0.15,8.861296100003528
scenario_8108,1.05,Line 26 - 29.ElmLne,20,0.18,8.916821400009212
scenario_8109,1.05,Line 26 - 29.ElmLne,20,0.2,8.784071000001859
scenario_8110,1.05,Line 26 - 29.ElmLne,20,0.25,9.810154599996167
scenario_8111,1.05,Line 26 - 29.ElmLne,50,0.1,8.845876899998984
scenario_8112,1.05,Line 26 - 29.ElmLne,50,0.15,8.948758600003202
scenario_8113,1.05,Line 26 - 29.ElmLne,50,0.18,8.944075699997484
scenario_8114,1.05,Line 26 - 29.ElmLne,50,0.2,8.934699599994929
scenario_8115,1.05,Line 26 - 29.ElmLne,50,0.25,9.84760130000359
scenario_8116,1.05,Line 26 - 29.ElmLne,80,0.1,8.783223399994313
scenario_8117,1.05,Line 26 - 29.ElmLne,80,0.15,8.904582800008939
scenario_8118,1.05,Line 26 - 29.ElmLne,80,0.18,8.960329800000181
scenario_8119,1.05,Line 26 - 29.ElmLne,80,0.2,8.98577079999086
scenario_8120,1.05,Line 26 - 29.ElmLne,80,0.25,9.983704099999159
scenario_8121,1.05,Line 28 - 29.ElmLne,0,0.1,8.927716799997143
scenario_8122,1.05,Line 28 - 29.ElmLne,0,0.15,8.77138940000441
scenario_8123,1.05,Line 28 - 29.ElmLne,0,0.18,9.842457899998408
scenario_8124,1.05,Line 28 - 29.ElmLne,0,0.2,9.700442400004249
scenario_8125,1.05,Line 28 - 29.ElmLne,0,0.25,9.89734419999877
scenario_8126,1.05,Line 28 - 29.ElmLne,20,0.1,8.948282199999085
scenario_8127,1.05,Line 28 - 29.ElmLne,20,0.15,8.933359299990116
scenario_8128,1.05,Line 28 - 29.ElmLne,20,0.18,9.78503020000062
scenario_8129,1.05,Line 28 - 29.ElmLne,20,0.2,9.80023059999803
scenario_8130,1.05,Line 28 - 29.ElmLne,20,0.25,9.756289199998719
scenario_8131,1.05,Line 28 - 29.ElmLne,50,0.1,8.791278200005763
scenario_8132,1.05,Line 28 - 29.ElmLne,50,0.15,8.837921500002267
scenario_8133,1.05,Line 28 - 29.ElmLne,50,0.18,9.764174099997035
scenario_8134,1.05,Line 28 - 29.ElmLne,50,0.2,9.83342929999344
scenario_8135,1.05,Line 28 - 29.ElmLne,50,0.25,9.914260799996555
scenario_8136,1.05,Line 28 - 29.ElmLne,80,0.1,8.840058399990085
scenario_8137,1.05,Line 28 - 29.ElmLne,80,0.15,8.944090499993763
scenario_8138,1.05,Line 28 - 29.ElmLne,80,0.18,9.915129000000888
scenario_8139,1.05,Line 28 - 29.ElmLne,80,0.2,9.866638000006787
scenario_8140,1.05,Line 28 - 29.ElmLne,80,0.25,9.942086399998516
scenario_8141,1.05,Line 01 - 02.ElmLne,0,0.1,8.864583100003074
scenario_8142,1.05,Line 01 - 02.ElmLne,0,0.15,8.871726199999102
scenario_8143,1.05,Line 01 - 02.ElmLne,0,0.18,8.975858100006008
scenario_8144,1.05,Line 01 - 02.ElmLne,0,0.2,9.000735800000257
scenario_8145,1.05,Line 01 - 02.ElmLne,0,0.25,9.020234800002072
scenario_8146,1.05,Line 01 - 02.ElmLne,20,0.1,8.863586799998302
scenario_8147,1.05,Line 01 - 02.ElmLne,20,0.15,8.900672499992652
scenario_8148,1.05,Line 01 - 02.ElmLne,20,0.18,8.99539700000605
scenario_8149,1.05,Line 01 - 02.ElmLne,20,0.2,8.923428400012199
scenario_8150,1.05,Line 01 - 02.ElmLne,20,0.25,8.796148300010827
scenario_8151,1.05,Line 01 - 02.ElmLne,50,0.1,8.877642999999807
scenario_8152,1.05,Line 01 - 02.ElmLne,50,0.15,8.828436800002237
scenario_8153,1.05,Line 01 - 02.ElmLne,50,0.18,8.75179819999903
scenario_8154,1.05,Line 01 - 02.ElmLne,50,0.2,8.972504300007131
scenario_8155,1.05,Line 01 - 02.ElmLne,50,0.25,8.964807099997415
scenario_8156,1.05,Line 01 - 02.ElmLne,80,0.1,8.901286399996025
scenario_8157,1.05,Line 01 - 02.ElmLne,80,0.15,8.90543099999195
scenario_8158,1.05,Line 01 - 02.ElmLne,80,0.18,8.965335100001539
scenario_8159,1.05,Line 01 - 02.ElmLne,80,0.2,8.968416699994123
scenario_8160,1.05,Line 01 - 02.ElmLne,80,0.25,9.017860499996459
scenario_8161,1.1,Line 01 - 39.ElmLne,0,0.1,9.059000200009905
scenario_8162,1.1,Line 01 - 39.ElmLne,0,0.15,9.03314520001004
scenario_8163,1.1,Line 01 - 39.ElmLne,0,0.18,9.044022899994161
scenario_8164,1.1,Line 01 - 39.ElmLne,0,0.2,8.920100299990736
scenario_8165,1.1,Line 01 - 39.ElmLne,0,0.25,8.876185600005556
scenario_8166,1.1,Line 01 - 39.ElmLne,20,0.1,8.91450640000403
scenario_8167,1.1,Line 01 - 39.ElmLne,20,0.15,9.013947700004792
scenario_8168,1.1,Line 01 - 39.ElmLne,20,0.18,8.92798939999193
scenario_8169,1.1,Line 01 - 39.ElmLne,20,0.2,9.044036099992809
scenario_8170,1.1,Line 01 - 39.ElmLne,20,0.25,9.001913700005389
scenario_8171,1.1,Line 01 - 39.ElmLne,50,0.1,8.856200900001568
scenario_8172,1.1,Line 01 - 39.ElmLne,50,0.15,8.89822479999566
scenario_8173,1.1,Line 01 - 39.ElmLne,50,0.18,9.116970899995067
scenario_8174,1.1,Line 01 - 39.ElmLne,50,0.2,8.991726000007475
scenario_8175,1.1,Line 01 - 39.ElmLne,50,0.25,9.061687699999311
scenario_8176,1.1,Line 01 - 39.ElmLne,80,0.1,8.958989999999176
scenario_8177,1.1,Line 01 - 39.ElmLne,80,0.15,8.953398099998594
scenario_8178,1.1,Line 01 - 39.ElmLne,80,0.18,9.02362720000383
scenario_8179,1.1,Line 01 - 39.ElmLne,80,0.2,9.11443010000221
scenario_8180,1.1,Line 01 - 39.ElmLne,80,0.25,9.094498099992052
scenario_8181,1.1,Line 02 - 03.ElmLne,0,0.1,9.031577599991579
scenario_8182,1.1,Line 02 - 03.ElmLne,0,0.15,8.96925850000116
scenario_8183,1.1,Line 02 - 03.ElmLne,0,0.18,8.986582199999248
scenario_8184,1.1,Line 02 - 03.ElmLne,0,0.2,8.917381100007333
scenario_8185,1.1,Line 02 - 03.ElmLne,0,0.25,9.028080600008252
scenario_8186,1.1,Line 02 - 03.ElmLne,20,0.1,8.962861400010297
scenario_8187,1.1,Line 02 - 03.ElmLne,20,0.15,9.046982999992906
scenario_8188,1.1,Line 02 - 03.ElmLne,20,0.18,9.08808630000567
scenario_8189,1.1,Line 02 - 03.ElmLne,20,0.2,9.077538300000015
scenario_8190,1.1,Line 02 - 03.ElmLne,20,0.25,9.259646599995904
scenario_8191,1.1,Line 02 - 03.ElmLne,50,0.1,9.058083600000828
scenario_8192,1.1,Line 02 - 03.ElmLne,50,0.15,9.059441499994136
scenario_8193,1.1,Line 02 - 03.ElmLne,50,0.18,9.038411200002884
scenario_8194,1.1,Line 02 - 03.ElmLne,50,0.2,8.989741800003685
scenario_8195,1.1,Line 02 - 03.ElmLne,50,0.25,9.11030450000544
scenario_8196,1.1,Line 02 - 03.ElmLne,80,0.1,9.040805700002238
scenario_8197,1.1,Line 02 - 03.ElmLne,80,0.15,8.898466999991797
scenario_8198,1.1,Line 02 - 03.ElmLne,80,0.18,9.119432399995276
scenario_8199,1.1,Line 02 - 03.ElmLne,80,0.2,9.03169390000403
scenario_8200,1.1,Line 02 - 03.ElmLne,80,0.25,9.253393699997105
scenario_8201,1.1,Line 02 - 25.ElmLne,0,0.1,8.945502600006876
scenario_8202,1.1,Line 02 - 25.ElmLne,0,0.15,9.11681690000114
scenario_8203,1.1,Line 02 - 25.ElmLne,0,0.18,8.938798700008192
scenario_8204,1.1,Line 02 - 25.ElmLne,0,0.2,9.012169099994935
scenario_8205,1.1,Line 02 - 25.ElmLne,0,0.25,9.059317499995814
scenario_8206,1.1,Line 02 - 25.ElmLne,20,0.1,8.971412200000486
scenario_8207,1.1,Line 02 - 25.ElmLne,20,0.15,8.940442400009488
scenario_8208,1.1,Line 02 - 25.ElmLne,20,0.18,9.0699225999997
scenario_8209,1.1,Line 02 - 25.ElmLne,20,0.2,9.028776100007235
scenario_8210,1.1,Line 02 - 25.ElmLne,20,0.25,9.179336899993359
scenario_8211,1.1,Line 02 - 25.ElmLne,50,0.1,8.950216700002784
scenario_8212,1.1,Line 02 - 25.ElmLne,50,0.15,9.02083219999622
scenario_8213,1.1,Line 02 - 25.ElmLne,50,0.18,8.962407400002121
scenario_8214,1.1,Line 02 - 25.ElmLne,50,0.2,9.116539900001953
scenario_8215,1.1,Line 02 - 25.ElmLne,50,0.25,9.015142200005357
scenario_8216,1.1,Line 02 - 25.ElmLne,80,0.1,9.009606199993868
